tournament,stage,match_type,match_name,map,player,team,agents,rating,acs,kills,deaths,assists,kd,kast,adr,hs,fk,fd,fkd,side,k2,k3,k4,k5,v1,v2,v3,v4,v5,econ,plants,defuses,won,score,opp_score,role
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Breeze,Crewen,BBL Esports,cypher,0.47,134.0,4.0,9.0,6.0,-5.0,64.0,90.0,31.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,1,13,10,sentinel
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,seven,PCIFIC Esports,kayo,2.16,367.0,27.0,10.0,11.0,17.0,85.0,215.0,42.0,4.0,0.0,4.0,both,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,3.0,0.0,1,13,7,initiator
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,seven,PCIFIC Esports,kayo,1.86,362.0,16.0,8.0,4.0,8.0,75.0,201.0,50.0,3.0,0.0,3.0,attack,,,,,,,,,,,,,1,13,7,initiator
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,seven,PCIFIC Esports,kayo,2.62,377.0,11.0,2.0,7.0,9.0,100.0,235.0,35.0,1.0,0.0,1.0,defend,,,,,,,,,,,,,1,13,7,initiator
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,al0rante,PCIFIC Esports,brimstone,1.37,212.0,18.0,11.0,6.0,7.0,65.0,133.0,50.0,2.0,1.0,1.0,both,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,1.0,1.0,1,13,7,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,al0rante,PCIFIC Esports,brimstone,0.94,125.0,6.0,7.0,2.0,-1.0,50.0,86.0,42.0,1.0,1.0,0.0,attack,,,,,,,,,,,,,1,13,7,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,al0rante,PCIFIC Esports,brimstone,2.01,343.0,12.0,4.0,4.0,8.0,88.0,202.0,56.0,1.0,0.0,1.0,defend,,,,,,,,,,,,,1,13,7,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,qpert,PCIFIC Esports,omen,1.1,179.0,11.0,10.0,4.0,1.0,75.0,129.0,35.0,2.0,2.0,0.0,both,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,1.0,1,13,7,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,qpert,PCIFIC Esports,omen,0.84,159.0,6.0,8.0,2.0,-2.0,58.0,109.0,47.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,1,13,7,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,qpert,PCIFIC Esports,omen,1.51,209.0,5.0,2.0,2.0,3.0,100.0,158.0,26.0,2.0,1.0,1.0,defend,,,,,,,,,,,,,1,13,7,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,NINJA,PCIFIC Esports,tejo,0.81,165.0,10.0,13.0,8.0,-3.0,80.0,132.0,18.0,1.0,1.0,0.0,both,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,1,13,7,initiator
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,NINJA,PCIFIC Esports,tejo,0.71,135.0,4.0,9.0,7.0,-5.0,75.0,108.0,16.0,1.0,1.0,0.0,attack,,,,,,,,,,,,,1,13,7,initiator
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,NINJA,PCIFIC Esports,tejo,0.95,211.0,6.0,4.0,1.0,2.0,88.0,167.0,21.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,1,13,7,initiator
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,cNed,PCIFIC Esports,waylay,0.55,114.0,10.0,15.0,2.0,-5.0,50.0,73.0,25.0,2.0,5.0,-3.0,both,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,1,13,7,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,cNed,PCIFIC Esports,waylay,0.72,130.0,7.0,9.0,1.0,-2.0,42.0,86.0,38.0,1.0,3.0,-2.0,attack,,,,,,,,,,,,,1,13,7,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,cNed,PCIFIC Esports,waylay,0.29,90.0,3.0,6.0,1.0,-3.0,63.0,54.0,0.0,1.0,2.0,-1.0,defend,,,,,,,,,,,,,1,13,7,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,lovers rock,BBL Esports,yoru,1.13,225.0,17.0,14.0,3.0,3.0,65.0,151.0,39.0,3.0,1.0,2.0,both,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0,7,13,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,lovers rock,BBL Esports,yoru,0.7,154.0,4.0,7.0,1.0,-3.0,50.0,129.0,23.0,1.0,1.0,0.0,attack,,,,,,,,,,,,,0,7,13,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,lovers rock,BBL Esports,yoru,1.41,274.0,13.0,7.0,2.0,6.0,75.0,166.0,50.0,2.0,0.0,2.0,defend,,,,,,,,,,,,,0,7,13,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,Loita,BBL Esports,omen,0.87,169.0,10.0,14.0,9.0,-4.0,65.0,121.0,27.0,2.0,4.0,-2.0,both,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0,7,13,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,Loita,BBL Esports,omen,0.79,196.0,5.0,7.0,1.0,-2.0,75.0,154.0,36.0,1.0,1.0,0.0,attack,,,,,,,,,,,,,0,7,13,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,Loita,BBL Esports,omen,0.93,151.0,5.0,7.0,8.0,-2.0,58.0,98.0,22.0,1.0,3.0,-2.0,defend,,,,,,,,,,,,,0,7,13,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,Lar0k,BBL Esports,waylay,0.85,219.0,15.0,18.0,5.0,-3.0,55.0,144.0,43.0,4.0,2.0,2.0,both,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0,7,13,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,Lar0k,BBL Esports,waylay,0.46,134.0,3.0,8.0,0.0,-5.0,25.0,103.0,67.0,1.0,1.0,0.0,attack,,,,,,,,,,,,,0,7,13,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,Lar0k,BBL Esports,waylay,1.11,276.0,12.0,10.0,5.0,2.0,75.0,171.0,38.0,3.0,1.0,2.0,defend,,,,,,,,,,,,,0,7,13,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,Crewen,BBL Esports,cypher,0.63,124.0,9.0,15.0,3.0,-6.0,60.0,82.0,47.0,0.0,3.0,-3.0,both,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0,7,13,sentinel
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,Crewen,BBL Esports,cypher,0.31,126.0,4.0,8.0,0.0,-4.0,50.0,85.0,57.0,0.0,2.0,-2.0,attack,,,,,,,,,,,,,0,7,13,sentinel
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,Crewen,BBL Esports,cypher,0.85,124.0,5.0,7.0,3.0,-2.0,67.0,81.0,42.0,0.0,1.0,-1.0,defend,,,,,,,,,,,,,0,7,13,sentinel
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,Rosé,BBL Esports,sova,0.56,122.0,8.0,15.0,3.0,-7.0,55.0,102.0,33.0,0.0,1.0,-1.0,both,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,0.0,0,7,13,initiator
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,Rosé,BBL Esports,sova,0.36,82.0,2.0,7.0,0.0,-5.0,38.0,62.0,33.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,0,7,13,initiator
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Abyss,Rosé,BBL Esports,sova,0.7,150.0,6.0,8.0,3.0,-2.0,67.0,128.0,33.0,0.0,1.0,-1.0,defend,,,,,,,,,,,,,0,7,13,initiator
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,cNed,PCIFIC Esports,yoru,1.12,212.0,12.0,13.0,3.0,-1.0,88.0,127.0,29.0,5.0,2.0,3.0,both,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,0,4,13,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,cNed,PCIFIC Esports,yoru,0.88,167.0,6.0,10.0,2.0,-4.0,83.0,101.0,39.0,1.0,2.0,-1.0,attack,,,,,,,,,,,,,0,4,13,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,cNed,PCIFIC Esports,yoru,1.68,323.0,6.0,3.0,1.0,3.0,100.0,191.0,18.0,4.0,0.0,4.0,defend,,,,,,,,,,,,,0,4,13,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,NINJA,PCIFIC Esports,fade,1.03,216.0,15.0,14.0,4.0,1.0,65.0,136.0,29.0,2.0,2.0,0.0,both,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0,4,13,initiator
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,NINJA,PCIFIC Esports,fade,0.61,179.0,8.0,12.0,1.0,-4.0,50.0,116.0,38.0,2.0,2.0,0.0,attack,,,,,,,,,,,,,0,4,13,initiator
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,NINJA,PCIFIC Esports,fade,2.03,307.0,7.0,2.0,3.0,5.0,100.0,183.0,20.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,0,4,13,initiator
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,qpert,PCIFIC Esports,astra,0.6,114.0,7.0,15.0,7.0,-8.0,53.0,69.0,54.0,0.0,2.0,-2.0,both,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0,4,13,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,qpert,PCIFIC Esports,astra,0.4,81.0,4.0,11.0,0.0,-7.0,42.0,57.0,80.0,0.0,2.0,-2.0,attack,,,,,,,,,,,,,0,4,13,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,qpert,PCIFIC Esports,astra,1.08,197.0,3.0,4.0,7.0,-1.0,80.0,98.0,38.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,0,4,13,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,seven,PCIFIC Esports,sage,0.56,129.0,7.0,15.0,6.0,-8.0,53.0,73.0,18.0,1.0,1.0,0.0,both,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,0,4,13,sentinel
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,seven,PCIFIC Esports,sage,0.74,166.0,7.0,11.0,2.0,-4.0,50.0,90.0,17.0,1.0,0.0,1.0,attack,,,,,,,,,,,,,0,4,13,sentinel
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,seven,PCIFIC Esports,sage,0.11,43.0,0.0,4.0,4.0,-4.0,60.0,33.0,20.0,0.0,1.0,-1.0,defend,,,,,,,,,,,,,0,4,13,sentinel
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,al0rante,PCIFIC Esports,killjoy,0.45,132.0,8.0,14.0,2.0,-6.0,41.0,88.0,31.0,1.0,1.0,0.0,both,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0,4,13,sentinel
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,al0rante,PCIFIC Esports,killjoy,0.5,152.0,6.0,10.0,1.0,-4.0,42.0,97.0,38.0,1.0,1.0,0.0,attack,,,,,,,,,,,,,0,4,13,sentinel
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,al0rante,PCIFIC Esports,killjoy,0.35,86.0,2.0,4.0,1.0,-2.0,40.0,65.0,20.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,0,4,13,sentinel
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,lovers rock,BBL Esports,yoru,2.09,441.0,28.0,8.0,1.0,20.0,88.0,278.0,27.0,5.0,1.0,4.0,both,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,115.0,1.0,0.0,1,13,4,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,lovers rock,BBL Esports,yoru,2.41,410.0,8.0,2.0,0.0,6.0,80.0,266.0,39.0,1.0,1.0,0.0,attack,,,,,,,,,,,,,1,13,4,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,lovers rock,BBL Esports,yoru,1.96,455.0,20.0,6.0,1.0,14.0,92.0,282.0,22.0,4.0,0.0,4.0,defend,,,,,,,,,,,,,1,13,4,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,Loita,BBL Esports,astra,1.65,241.0,16.0,7.0,11.0,9.0,82.0,168.0,55.0,1.0,1.0,0.0,both,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,1,13,4,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,Loita,BBL Esports,astra,0.81,116.0,2.0,3.0,2.0,-1.0,80.0,62.0,60.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,1,13,4,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,Loita,BBL Esports,astra,2.0,294.0,14.0,4.0,9.0,10.0,83.0,212.0,54.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,1,13,4,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,Rosé,BBL Esports,sova,1.14,210.0,11.0,10.0,8.0,1.0,71.0,142.0,30.0,0.0,1.0,-1.0,both,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,1.0,1,13,4,initiator
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,Rosé,BBL Esports,sova,0.82,213.0,4.0,4.0,0.0,0.0,40.0,139.0,40.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,1,13,4,initiator
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,Rosé,BBL Esports,sova,1.28,210.0,7.0,6.0,8.0,1.0,83.0,143.0,27.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,1,13,4,initiator
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,Crewen,BBL Esports,cypher,0.8,152.0,10.0,12.0,5.0,-2.0,82.0,95.0,29.0,1.0,2.0,-1.0,both,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,0.0,2.0,1,13,4,sentinel
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,Crewen,BBL Esports,cypher,0.63,124.0,2.0,4.0,1.0,-2.0,80.0,80.0,40.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,1,13,4,sentinel
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,Crewen,BBL Esports,cypher,0.86,165.0,8.0,8.0,4.0,0.0,83.0,102.0,26.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,1,13,4,sentinel
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,Lar0k,BBL Esports,neon,0.47,102.0,6.0,12.0,1.0,-6.0,59.0,62.0,13.0,1.0,4.0,-3.0,both,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1,13,4,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,Lar0k,BBL Esports,neon,0.14,98.0,1.0,5.0,0.0,-4.0,40.0,74.0,8.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,1,13,4,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,PCIFIC Esports vs BBL Esports,Pearl,Lar0k,BBL Esports,neon,0.61,105.0,5.0,7.0,1.0,-2.0,67.0,58.0,17.0,1.0,3.0,-2.0,defend,,,,,,,,,,,,,1,13,4,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,Favian,ULF Esports,jett,0.92,197.0,11.0,15.0,2.0,-4.0,63.0,132.0,52.0,1.0,2.0,-1.0,both,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0,3,13,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,Favian,ULF Esports,jett,0.89,204.0,8.0,11.0,1.0,-3.0,58.0,130.0,59.0,0.0,2.0,-2.0,attack,,,,,,,,,,,,,0,3,13,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,Favian,ULF Esports,jett,1.01,179.0,3.0,4.0,1.0,-1.0,75.0,139.0,33.0,1.0,0.0,1.0,defend,,,,,,,,,,,,,0,3,13,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,audaz,ULF Esports,viper,0.89,174.0,8.0,14.0,4.0,-6.0,38.0,113.0,30.0,2.0,0.0,2.0,both,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0,3,13,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,audaz,ULF Esports,viper,0.88,173.0,6.0,11.0,2.0,-5.0,33.0,108.0,47.0,2.0,0.0,2.0,attack,,,,,,,,,,,,,0,3,13,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,audaz,ULF Esports,viper,0.93,180.0,2.0,3.0,2.0,-1.0,50.0,131.0,8.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,0,3,13,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,nekky,ULF Esports,sova,0.61,111.0,6.0,13.0,2.0,-7.0,44.0,78.0,19.0,1.0,0.0,1.0,both,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,5.0,0.0,0,3,13,initiator
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,nekky,ULF Esports,sova,0.46,87.0,3.0,10.0,1.0,-7.0,42.0,64.0,14.0,1.0,0.0,1.0,attack,,,,,,,,,,,,,0,3,13,initiator
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,nekky,ULF Esports,sova,1.07,183.0,3.0,3.0,1.0,0.0,50.0,122.0,29.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,0,3,13,initiator
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,sturNN,ULF Esports,astra,0.32,102.0,5.0,15.0,3.0,-10.0,56.0,65.0,43.0,0.0,3.0,-3.0,both,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,3,13,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,sturNN,ULF Esports,astra,0.42,129.0,5.0,12.0,2.0,-7.0,58.0,79.0,45.0,0.0,1.0,-1.0,attack,,,,,,,,,,,,,0,3,13,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,sturNN,ULF Esports,astra,0.04,26.0,0.0,3.0,1.0,-3.0,50.0,26.0,33.0,0.0,2.0,-2.0,defend,,,,,,,,,,,,,0,3,13,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,d3mur,ULF Esports,yoru,0.32,76.0,5.0,14.0,0.0,-9.0,44.0,43.0,44.0,1.0,6.0,-5.0,both,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0,3,13,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,d3mur,ULF Esports,yoru,0.21,58.0,3.0,10.0,0.0,-7.0,33.0,32.0,50.0,0.0,6.0,-6.0,attack,,,,,,,,,,,,,0,3,13,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,d3mur,ULF Esports,yoru,0.64,131.0,2.0,4.0,0.0,-2.0,75.0,76.0,33.0,1.0,0.0,1.0,defend,,,,,,,,,,,,,0,3,13,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,Derke,Team Vitality,jett,1.99,403.0,23.0,8.0,5.0,15.0,88.0,249.0,22.0,7.0,2.0,5.0,both,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1.0,1.0,1,13,3,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,Derke,Team Vitality,jett,1.93,457.0,6.0,3.0,1.0,3.0,75.0,248.0,33.0,1.0,1.0,0.0,attack,,,,,,,,,,,,,1,13,3,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,Derke,Team Vitality,jett,2.01,386.0,17.0,5.0,4.0,12.0,92.0,250.0,19.0,6.0,1.0,5.0,defend,,,,,,,,,,,,,1,13,3,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,Chronicle,Team Vitality,viper,1.52,238.0,15.0,5.0,3.0,10.0,81.0,142.0,14.0,1.0,0.0,1.0,both,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1.0,0.0,1,13,3,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,Chronicle,Team Vitality,viper,1.77,254.0,4.0,1.0,0.0,3.0,75.0,204.0,18.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,1,13,3,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,Chronicle,Team Vitality,viper,1.44,233.0,11.0,4.0,3.0,7.0,83.0,121.0,13.0,1.0,0.0,1.0,defend,,,,,,,,,,,,,1,13,3,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,Jamppi,Team Vitality,yoru,1.16,203.0,14.0,7.0,3.0,7.0,81.0,129.0,30.0,0.0,0.0,0.0,both,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,0.0,1,13,3,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,Jamppi,Team Vitality,yoru,1.28,156.0,3.0,1.0,1.0,2.0,75.0,103.0,33.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,1,13,3,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,Jamppi,Team Vitality,yoru,1.12,219.0,11.0,6.0,2.0,5.0,83.0,137.0,29.0,0.0,0.0,0.0,defend,,,,,,,,,,,,,1,13,3,duelist
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,PROFEK,Team Vitality,omen,0.99,216.0,12.0,8.0,5.0,4.0,88.0,131.0,31.0,2.0,1.0,1.0,both,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,1,13,3,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,PROFEK,Team Vitality,omen,1.08,258.0,4.0,2.0,0.0,2.0,100.0,126.0,14.0,1.0,0.0,1.0,attack,,,,,,,,,,,,,1,13,3,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,PROFEK,Team Vitality,omen,0.96,203.0,8.0,6.0,5.0,2.0,83.0,132.0,36.0,1.0,1.0,0.0,defend,,,,,,,,,,,,,1,13,3,controller
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,UNFAKE,Team Vitality,sova,0.9,124.0,7.0,7.0,4.0,0.0,75.0,74.0,40.0,1.0,2.0,-1.0,both,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,1,13,3,initiator
VCT 2026: EMEA Kickoff,Main Event,Upper Round 1,ULF Esports vs Team Vitality,Breeze,UNFAKE,Team Vitality,sova,0.02,6.0,0.0,3.0,1.0,-3.0,50.0,0.0,,0.0,1.0,-1.0,attack,,,,,,,,,,,,,1,13,3,initiator
